filepath,label,class_name,filename
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_33_2_2021122908.npy_92.png,1,class 2,BR_13_14_33_2_2021122908.npy_92.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_22_1_2022040209.npy_28.png,0,class 1,BR_13_14_22_1_2022040209.npy_28.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 3\BR_13_14_78_4_2021121708.npy_27.png,2,class 3,BR_13_14_78_4_2021121708.npy_27.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_36_2_2021123008.npy_57.png,1,class 2,BR_13_14_36_2_2021123008.npy_57.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_01_1_2022011007.npy_139.png,0,class 1,BR_13_14_01_1_2022011007.npy_139.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 3\BR_13_14_75_4_2021121508.npy_7.png,2,class 3,BR_13_14_75_4_2021121508.npy_7.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_06_1_2022011208.npy_123.png,0,class 1,BR_13_14_06_1_2022011208.npy_123.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_03_1_2022011107.npy_136.png,0,class 1,BR_13_14_03_1_2022011107.npy_136.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_33_2_2021122908.npy_65.png,1,class 2,BR_13_14_33_2_2021122908.npy_65.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_06_1_2022011208.npy_8.png,0,class 1,BR_13_14_06_1_2022011208.npy_8.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_02_1_2022011008.npy_139.png,0,class 1,BR_13_14_02_1_2022011008.npy_139.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_32_2_2021122907.npy_112.png,1,class 2,BR_13_14_32_2_2021122907.npy_112.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_33_2_2021122908.npy_103.png,1,class 2,BR_13_14_33_2_2021122908.npy_103.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_13_1_2022033008.npy_63.png,0,class 1,BR_13_14_13_1_2022033008.npy_63.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_13_1_2022033008.npy_96.png,0,class 1,BR_13_14_13_1_2022033008.npy_96.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_32_2_2021122907.npy_93.png,1,class 2,BR_13_14_32_2_2021122907.npy_93.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_38_2_22041908_1.npy_30.png,1,class 2,BR_13_14_38_2_22041908_1.npy_30.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_22_1_2022040209.npy_45.png,0,class 1,BR_13_14_22_1_2022040209.npy_45.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_10_1_2022032908.npy_135.png,0,class 1,BR_13_14_10_1_2022032908.npy_135.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_18_1_2022040107.npy_24.png,0,class 1,BR_13_14_18_1_2022040107.npy_24.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_32_2_2021122907.npy_53.png,1,class 2,BR_13_14_32_2_2021122907.npy_53.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_32_2_2021122907.npy_2.png,1,class 2,BR_13_14_32_2_2021122907.npy_2.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 3\BR_13_14_77_4_2021121608.npy_57.png,2,class 3,BR_13_14_77_4_2021121608.npy_57.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_14_1_2022033106.npy_23.png,0,class 1,BR_13_14_14_1_2022033106.npy_23.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_36_2_2021123008.npy_119.png,1,class 2,BR_13_14_36_2_2021123008.npy_119.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_33_2_2021122908.npy_41.png,1,class 2,BR_13_14_33_2_2021122908.npy_41.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_22_1_2022040209.npy_170.png,0,class 1,BR_13_14_22_1_2022040209.npy_170.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_22_1_2022040209.npy_70.png,0,class 1,BR_13_14_22_1_2022040209.npy_70.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_02_1_2022011008.npy_130.png,0,class 1,BR_13_14_02_1_2022011008.npy_130.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 3\BR_13_14_77_4_2021121608.npy_94.png,2,class 3,BR_13_14_77_4_2021121608.npy_94.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_02_1_2022011008.npy_43.png,0,class 1,BR_13_14_02_1_2022011008.npy_43.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_15_1_2022033107.npy_113.png,0,class 1,BR_13_14_15_1_2022033107.npy_113.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_38_2_22041908_1.npy_68.png,1,class 2,BR_13_14_38_2_22041908_1.npy_68.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_18_1_2022040107.npy_55.png,0,class 1,BR_13_14_18_1_2022040107.npy_55.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 3\BR_13_14_78_4_2021121708.npy_3.png,2,class 3,BR_13_14_78_4_2021121708.npy_3.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 3\BR_13_14_77_4_2021121608.npy_90.png,2,class 3,BR_13_14_77_4_2021121608.npy_90.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_17_1_2022040106.npy_144.png,0,class 1,BR_13_14_17_1_2022040106.npy_144.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_38_2_22041908_1.npy_112.png,1,class 2,BR_13_14_38_2_22041908_1.npy_112.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 3\BR_13_14_78_4_2021121708.npy_84.png,2,class 3,BR_13_14_78_4_2021121708.npy_84.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_13_1_2022033008.npy_18.png,0,class 1,BR_13_14_13_1_2022033008.npy_18.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_05_1_2022011207.npy_28.png,0,class 1,BR_13_14_05_1_2022011207.npy_28.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_38_2_22041908_1.npy_71.png,1,class 2,BR_13_14_38_2_22041908_1.npy_71.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 3\BR_13_14_77_4_2021121608.npy_63.png,2,class 3,BR_13_14_77_4_2021121608.npy_63.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 3\BR_13_14_77_4_2021121608.npy_83.png,2,class 3,BR_13_14_77_4_2021121608.npy_83.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 3\BR_13_14_77_4_2021121608.npy_9.png,2,class 3,BR_13_14_77_4_2021121608.npy_9.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 3\BR_13_14_78_4_2021121708.npy_48.png,2,class 3,BR_13_14_78_4_2021121708.npy_48.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 3\BR_13_14_77_4_2021121608.npy_75.png,2,class 3,BR_13_14_77_4_2021121608.npy_75.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_35_2_2021123007.npy_9.png,1,class 2,BR_13_14_35_2_2021123007.npy_9.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_04_1_2022011108.npy_93.png,0,class 1,BR_13_14_04_1_2022011108.npy_93.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 3\BR_13_14_78_4_2021121708.npy_129.png,2,class 3,BR_13_14_78_4_2021121708.npy_129.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_33_2_2021122908.npy_66.png,1,class 2,BR_13_14_33_2_2021122908.npy_66.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_14_1_2022033106.npy_142.png,0,class 1,BR_13_14_14_1_2022033106.npy_142.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_32_2_2021122907.npy_147.png,1,class 2,BR_13_14_32_2_2021122907.npy_147.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_05_1_2022011207.npy_56.png,0,class 1,BR_13_14_05_1_2022011207.npy_56.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_35_2_2021123007.npy_47.png,1,class 2,BR_13_14_35_2_2021123007.npy_47.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_36_2_2021123008.npy_59.png,1,class 2,BR_13_14_36_2_2021123008.npy_59.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_13_1_2022033008.npy_69.png,0,class 1,BR_13_14_13_1_2022033008.npy_69.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 3\BR_13_14_78_4_2021121708.npy_13.png,2,class 3,BR_13_14_78_4_2021121708.npy_13.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_19_1_2022040108.npy_131.png,0,class 1,BR_13_14_19_1_2022040108.npy_131.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_04_1_2022011108.npy_6.png,0,class 1,BR_13_14_04_1_2022011108.npy_6.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 3\BR_13_14_77_4_2021121608.npy_22.png,2,class 3,BR_13_14_77_4_2021121608.npy_22.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_01_1_2022011007.npy_123.png,0,class 1,BR_13_14_01_1_2022011007.npy_123.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_03_1_2022011107.npy_59.png,0,class 1,BR_13_14_03_1_2022011107.npy_59.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_33_2_2021122908.npy_58.png,1,class 2,BR_13_14_33_2_2021122908.npy_58.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_33_2_2021122908.npy_100.png,1,class 2,BR_13_14_33_2_2021122908.npy_100.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_35_2_2021123007.npy_91.png,1,class 2,BR_13_14_35_2_2021123007.npy_91.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 3\BR_13_14_78_4_2021121708.npy_90.png,2,class 3,BR_13_14_78_4_2021121708.npy_90.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_35_2_2021123007.npy_35.png,1,class 2,BR_13_14_35_2_2021123007.npy_35.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 3\BR_13_14_78_4_2021121708.npy_81.png,2,class 3,BR_13_14_78_4_2021121708.npy_81.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_38_2_22041908_1.npy_119.png,1,class 2,BR_13_14_38_2_22041908_1.npy_119.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_33_2_2021122908.npy_109.png,1,class 2,BR_13_14_33_2_2021122908.npy_109.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_04_1_2022011108.npy_12.png,0,class 1,BR_13_14_04_1_2022011108.npy_12.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_09_1_2022032907.npy_45.png,0,class 1,BR_13_14_09_1_2022032907.npy_45.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_32_2_2021122907.npy_137.png,1,class 2,BR_13_14_32_2_2021122907.npy_137.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_35_2_2021123007.npy_26.png,1,class 2,BR_13_14_35_2_2021123007.npy_26.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_32_2_2021122907.npy_79.png,1,class 2,BR_13_14_32_2_2021122907.npy_79.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_33_2_2021122908.npy_16.png,1,class 2,BR_13_14_33_2_2021122908.npy_16.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_03_1_2022011107.npy_131.png,0,class 1,BR_13_14_03_1_2022011107.npy_131.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_12_1_2022033007.npy_45.png,0,class 1,BR_13_14_12_1_2022033007.npy_45.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_07_1_2022011209.npy_146.png,0,class 1,BR_13_14_07_1_2022011209.npy_146.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 3\BR_13_14_77_4_2021121608.npy_68.png,2,class 3,BR_13_14_77_4_2021121608.npy_68.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_05_1_2022011207.npy_70.png,0,class 1,BR_13_14_05_1_2022011207.npy_70.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_05_1_2022011207.npy_89.png,0,class 1,BR_13_14_05_1_2022011207.npy_89.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_17_1_2022040106.npy_15.png,0,class 1,BR_13_14_17_1_2022040106.npy_15.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 3\BR_13_14_77_4_2021121608.npy_125.png,2,class 3,BR_13_14_77_4_2021121608.npy_125.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_32_2_2021122907.npy_3.png,1,class 2,BR_13_14_32_2_2021122907.npy_3.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_13_1_2022033008.npy_52.png,0,class 1,BR_13_14_13_1_2022033008.npy_52.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_32_2_2021122907.npy_67.png,1,class 2,BR_13_14_32_2_2021122907.npy_67.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_38_2_22041908_1.npy_113.png,1,class 2,BR_13_14_38_2_22041908_1.npy_113.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_32_2_2021122907.npy_97.png,1,class 2,BR_13_14_32_2_2021122907.npy_97.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_22_1_2022040209.npy_151.png,0,class 1,BR_13_14_22_1_2022040209.npy_151.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 3\BR_13_14_77_4_2021121608.npy_116.png,2,class 3,BR_13_14_77_4_2021121608.npy_116.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_12_1_2022033007.npy_49.png,0,class 1,BR_13_14_12_1_2022033007.npy_49.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_05_1_2022011207.npy_126.png,0,class 1,BR_13_14_05_1_2022011207.npy_126.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_36_2_2021123008.npy_128.png,1,class 2,BR_13_14_36_2_2021123008.npy_128.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_36_2_2021123008.npy_24.png,1,class 2,BR_13_14_36_2_2021123008.npy_24.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_32_2_2021122907.npy_117.png,1,class 2,BR_13_14_32_2_2021122907.npy_117.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_33_2_2021122908.npy_83.png,1,class 2,BR_13_14_33_2_2021122908.npy_83.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 3\BR_13_14_78_4_2021121708.npy_117.png,2,class 3,BR_13_14_78_4_2021121708.npy_117.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_12_1_2022033007.npy_88.png,0,class 1,BR_13_14_12_1_2022033007.npy_88.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_36_2_2021123008.npy_93.png,1,class 2,BR_13_14_36_2_2021123008.npy_93.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_36_2_2021123008.npy_92.png,1,class 2,BR_13_14_36_2_2021123008.npy_92.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_13_1_2022033008.npy_67.png,0,class 1,BR_13_14_13_1_2022033008.npy_67.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 3\BR_13_14_78_4_2021121708.npy_18.png,2,class 3,BR_13_14_78_4_2021121708.npy_18.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_12_1_2022033007.npy_103.png,0,class 1,BR_13_14_12_1_2022033007.npy_103.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 3\BR_13_14_77_4_2021121608.npy_114.png,2,class 3,BR_13_14_77_4_2021121608.npy_114.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_38_2_22041908_1.npy_106.png,1,class 2,BR_13_14_38_2_22041908_1.npy_106.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_07_1_2022011209.npy_56.png,0,class 1,BR_13_14_07_1_2022011209.npy_56.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_33_2_2021122908.npy_114.png,1,class 2,BR_13_14_33_2_2021122908.npy_114.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 3\BR_13_14_78_4_2021121708.npy_147.png,2,class 3,BR_13_14_78_4_2021121708.npy_147.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_05_1_2022011207.npy_107.png,0,class 1,BR_13_14_05_1_2022011207.npy_107.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_12_1_2022033007.npy_65.png,0,class 1,BR_13_14_12_1_2022033007.npy_65.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_09_1_2022032907.npy_97.png,0,class 1,BR_13_14_09_1_2022032907.npy_97.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_02_1_2022011008.npy_49.png,0,class 1,BR_13_14_02_1_2022011008.npy_49.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_01_1_2022011007.npy_41.png,0,class 1,BR_13_14_01_1_2022011007.npy_41.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_03_1_2022011107.npy_137.png,0,class 1,BR_13_14_03_1_2022011107.npy_137.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_05_1_2022011207.npy_50.png,0,class 1,BR_13_14_05_1_2022011207.npy_50.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_33_2_2021122908.npy_93.png,1,class 2,BR_13_14_33_2_2021122908.npy_93.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_35_2_2021123007.npy_136.png,1,class 2,BR_13_14_35_2_2021123007.npy_136.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_19_1_2022040108.npy_25.png,0,class 1,BR_13_14_19_1_2022040108.npy_25.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_35_2_2021123007.npy_41.png,1,class 2,BR_13_14_35_2_2021123007.npy_41.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_38_2_22041908_1.npy_84.png,1,class 2,BR_13_14_38_2_22041908_1.npy_84.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_17_1_2022040106.npy_37.png,0,class 1,BR_13_14_17_1_2022040106.npy_37.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 3\BR_13_14_78_4_2021121708.npy_144.png,2,class 3,BR_13_14_78_4_2021121708.npy_144.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_01_1_2022011007.npy_75.png,0,class 1,BR_13_14_01_1_2022011007.npy_75.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_33_2_2021122908.npy_75.png,1,class 2,BR_13_14_33_2_2021122908.npy_75.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 3\BR_13_14_78_4_2021121708.npy_11.png,2,class 3,BR_13_14_78_4_2021121708.npy_11.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_36_2_2021123008.npy_121.png,1,class 2,BR_13_14_36_2_2021123008.npy_121.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 3\BR_13_14_79_4_2021121709.npy_22.png,2,class 3,BR_13_14_79_4_2021121709.npy_22.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_35_2_2021123007.npy_92.png,1,class 2,BR_13_14_35_2_2021123007.npy_92.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_38_2_22041908_1.npy_4.png,1,class 2,BR_13_14_38_2_22041908_1.npy_4.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 3\BR_13_14_78_4_2021121708.npy_65.png,2,class 3,BR_13_14_78_4_2021121708.npy_65.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 3\BR_13_14_77_4_2021121608.npy_38.png,2,class 3,BR_13_14_77_4_2021121608.npy_38.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 3\BR_13_14_77_4_2021121608.npy_36.png,2,class 3,BR_13_14_77_4_2021121608.npy_36.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_32_2_2021122907.npy_27.png,1,class 2,BR_13_14_32_2_2021122907.npy_27.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_09_1_2022032907.npy_113.png,0,class 1,BR_13_14_09_1_2022032907.npy_113.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_12_1_2022033007.npy_54.png,0,class 1,BR_13_14_12_1_2022033007.npy_54.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 3\BR_13_14_78_4_2021121708.npy_124.png,2,class 3,BR_13_14_78_4_2021121708.npy_124.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_09_1_2022032907.npy_9.png,0,class 1,BR_13_14_09_1_2022032907.npy_9.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_35_2_2021123007.npy_84.png,1,class 2,BR_13_14_35_2_2021123007.npy_84.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_36_2_2021123008.npy_15.png,1,class 2,BR_13_14_36_2_2021123008.npy_15.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_07_1_2022011209.npy_102.png,0,class 1,BR_13_14_07_1_2022011209.npy_102.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_35_2_2021123007.npy_58.png,1,class 2,BR_13_14_35_2_2021123007.npy_58.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_09_1_2022032907.npy_91.png,0,class 1,BR_13_14_09_1_2022032907.npy_91.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_36_2_2021123008.npy_23.png,1,class 2,BR_13_14_36_2_2021123008.npy_23.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_03_1_2022011107.npy_45.png,0,class 1,BR_13_14_03_1_2022011107.npy_45.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 3\BR_13_14_86_4_2022011708.npy_22.png,2,class 3,BR_13_14_86_4_2022011708.npy_22.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_36_2_2021123008.npy_60.png,1,class 2,BR_13_14_36_2_2021123008.npy_60.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_35_2_2021123007.npy_75.png,1,class 2,BR_13_14_35_2_2021123007.npy_75.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_33_2_2021122908.npy_59.png,1,class 2,BR_13_14_33_2_2021122908.npy_59.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_36_2_2021123008.npy_77.png,1,class 2,BR_13_14_36_2_2021123008.npy_77.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 3\BR_13_14_72_4_2021121407.npy_21.png,2,class 3,BR_13_14_72_4_2021121407.npy_21.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_35_2_2021123007.npy_77.png,1,class 2,BR_13_14_35_2_2021123007.npy_77.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_38_2_22041908_1.npy_102.png,1,class 2,BR_13_14_38_2_22041908_1.npy_102.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_16_1_2022033108.npy_133.png,0,class 1,BR_13_14_16_1_2022033108.npy_133.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_36_2_2021123008.npy_106.png,1,class 2,BR_13_14_36_2_2021123008.npy_106.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_04_1_2022011108.npy_11.png,0,class 1,BR_13_14_04_1_2022011108.npy_11.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_35_2_2021123007.npy_8.png,1,class 2,BR_13_14_35_2_2021123007.npy_8.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_12_1_2022033007.npy_124.png,0,class 1,BR_13_14_12_1_2022033007.npy_124.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_15_1_2022033107.npy_107.png,0,class 1,BR_13_14_15_1_2022033107.npy_107.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 1\BR_13_14_18_1_2022040107.npy_5.png,0,class 1,BR_13_14_18_1_2022040107.npy_5.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 3\BR_13_14_78_4_2021121708.npy_14.png,2,class 3,BR_13_14_78_4_2021121708.npy_14.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 2\BR_13_14_35_2_2021123007.npy_80.png,1,class 2,BR_13_14_35_2_2021123007.npy_80.png
C:\Users\sammy\Exam3Ex3\vir_data_exam\train\class 3\BR_13_14_79_4_2021121709.npy_9.png,2,class 3,BR_13_14_79_4_2021121709.npy_9.png
